Date,Time,PU_Adress,Base_No
7/7/2014,19:00,138 W Houston St NYC,B00256
7/7/2014,19:00,614 W 113 St Nyc,B00256
7/7/2014,19:00,JFK,B00256
7/7/2014,19:01,1 Lefurgy Terrace Hastings-on-Hudson,B00256
7/7/2014,19:02,LGA,B00256
7/7/2014,19:03,250 West 57th Street New York,B00256
7/7/2014,19:04,EWR,B00256
7/7/2014,19:05,LGA,B00256
7/7/2014,19:05,100 MAIDEN LN NYC,B00256
7/7/2014,19:06,LGA,B00256
7/7/2014,19:08,JFK,B00256
7/7/2014,19:10,307 W 79 St Nyc,B00256
7/7/2014,19:11,EWR,B00256
7/7/2014,19:12,LGA,B00256
7/7/2014,19:13,JFK,B00256
7/7/2014,19:15,LGA,B00256
7/7/2014,19:15,"1111 Westchester Ave. White Plains ,NY.",B00256
7/7/2014,19:15,55 W 26 St Nyc,B00256
7/7/2014,19:15,"99 BILTMORE AVE Rye ,NY.",B00256
7/7/2014,19:15,529 W 42 St Nyc,B00256
7/7/2014,19:15,301 PARK AVE NYC,B00256
7/7/2014,19:15,730 3 Ave Nyc,B00256
7/7/2014,19:15,200 E 61 St NYC,B00256
7/7/2014,19:15,420 E 51 St NYC,B00256
7/7/2014,19:15,"66 Groton St Eltingville, SI",B00256
7/7/2014,19:16,EWR,B00256
7/7/2014,19:18,LGA,B00256
7/7/2014,19:19,LGA,B00256
7/7/2014,19:22,EWR,B00256
7/7/2014,19:24,LGA,B00256
7/7/2014,19:25,202 E 110 St Nyc,B00256
7/7/2014,19:26,EWR,B00256
7/7/2014,19:28,LGA,B00256
7/7/2014,19:30,37 W 26 St NYC,B00256
7/7/2014,19:30,"138-47 horace harding blvd/ Flushing, QU",B00256
7/7/2014,19:30,199 Bowery NYC,B00256
7/7/2014,19:30,133 E 58 St Nyc,B00256
